Supermarket,Category,Subcategory,Product,Specs,Price,img_link,Time
Mercadona,Aves y pollo,Pollo,Pollo entero filetes y trozos,"Bandeja 1,5 kg aprox.","5,48 €",https://prod-mercadona.imgix.net/images/7c4f49750373ebc02538237276a63121.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Aves y pollo,Pollo,Pollo entero cuartos horno,"Bandeja 1,45 kg aprox.","4,06 €",https://prod-mercadona.imgix.net/images/9312064bf0640cf3c82b9914a7566b90.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Filetes de vacuno 1ªB añojo,Bandeja 500 g aprox.,"4,35 €",https://prod-mercadona.imgix.net/images/ae235019df6524a8c194e35c4d1feb3a.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Filetes de vacuno 1ªA añojo,Bandeja 500 g aprox.,"5,00 €",https://prod-mercadona.imgix.net/images/0ce8d1f64542ef93c429bdcc8443da4d.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Tacos de vacuno añojo,Bandeja 600 g aprox.,"4,74 €",https://prod-mercadona.imgix.net/images/cb7a96ca8ff0496b2fd5a48844e76f3d.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Lomo de vacuno añojo,Bandeja 500 g aprox.,"6,70 €",https://prod-mercadona.imgix.net/images/b505117fe9938d8a7202d88f50a6b36d.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Filetes de vacuno al ajillo,Bandeja 450 g aprox.,"4,93 €",https://prod-mercadona.imgix.net/images/8cc86977a12ef36fd51f492c49a0ab8d.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Solomillo de vacuno añojo,Bandeja 300 g aprox.,"8,97 €",https://prod-mercadona.imgix.net/images/ffb493600dde9212ccd15f0f1ebd1ce7.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Carpaccio de vacuno,Bandeja 110 g,"2,99 €",https://prod-mercadona.imgix.net/images/171cf7f409c608663a67de1d3b2a8e2a.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Cadera de vacuno añojo,Bandeja 530 g aprox.,"5,82 €",https://prod-mercadona.imgix.net/images/cbc5b16b4a185c5ad7106b9d3242a7ac.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Entrecot de vacuno fino añojo,Bandeja 500 g aprox.,"8,45 €",https://prod-mercadona.imgix.net/images/03b4d6f159814c2c6455a9ac6941d87a.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Entrecot de vacuno grueso añojo,Bandeja 600 g aprox.,"10,14 €",https://prod-mercadona.imgix.net/images/1f0ce629d61a2641b6930560a34323a8.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Churrasco de vacuno añojo,Bandeja 500 g aprox.,"3,45 €",https://prod-mercadona.imgix.net/images/50b561d32c266d3a0b3bea0f79ac89ec.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Entrecot de ternera blanca,Bandeja 500 g aprox.,"11,20 €",https://prod-mercadona.imgix.net/images/79dbb6754876e6da48f0dc57bed42b33.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Filetes hígado de vacuno añojo,Bandeja 500 g aprox.,"3,75 €",https://prod-mercadona.imgix.net/images/1587303b85ae7bf49004011ffcd1f82b.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Filete de vacuno añojo para empanar,Bandeja 500 g aprox.,"4,90 €",https://prod-mercadona.imgix.net/images/778ca0d45fa1fd2ae5dd6cfedcbcb993.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Filetes de ternera blanca,Bandeja 450 g aprox.,"7,11 €",https://prod-mercadona.imgix.net/images/a4643bab058e00d328c7411f0e74e97e.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Entrecot de vacuno angus,Bandeja 330 g aprox.,"10,89 €",https://prod-mercadona.imgix.net/images/ce0ce96ca8eb34d2ecf8ea91f7f83715.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Rellenito de vacuno con pasas y piñones,Paquete 1 kg aprox.,"9,00 €",https://prod-mercadona.imgix.net/images/425ec1c04773dfb6011caaf949f4288c.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Medio solomillo de vacuno añojo,"Pieza 1,45 kg aprox.","37,55 €",https://prod-mercadona.imgix.net/images/b87240ca57ba7b0493370224fd1c13e9.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Chuletón de vacuno añojo,Bandeja 550 g aprox.,"7,43 €",https://prod-mercadona.imgix.net/images/adab5017c524e71a239bddb7469ed8f2.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Pieza de vacuno para asar,"Bandeja 1,28 kg aprox.","12,67 €",https://prod-mercadona.imgix.net/images/6022ee8f5d0b24a80c64119c83848f1b.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Callos de vacuno,Bandeja 550 g aprox.,"3,80 €",https://prod-mercadona.imgix.net/images/958a6dd4e3a53284518adcf9d88477a8.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Morro de vacuno,Bandeja 450 g aprox.,"2,16 €",https://prod-mercadona.imgix.net/images/896c896f9c26ee62018ab5af6eed3b7a.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Vacuno,Vacuno,Patas de vacuno,Bandeja 480 g aprox.,"2,11 €",https://prod-mercadona.imgix.net/images/c1a0f63d33b5fae3463c2a8480ba7154.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Conejo,Medio conejo troceado,Bandeja 600 g aprox.,"3,83 €",https://prod-mercadona.imgix.net/images/c473f73dd90299ba3edfbb733f9e1dec.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Conejo,Conejo entero,"Pieza 1,3 kg aprox.","7,74 €",https://prod-mercadona.imgix.net/images/52c8948410dc55176c8db96cba4c34c1.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Conejo,Medio conejo a cuartos,Bandeja 620 g aprox.,"3,97 €",https://prod-mercadona.imgix.net/images/c78257cea8470f11c2fb4cdc414084d1.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Conejo,Conejo entero troceado,"Bandeja 1,3 kg aprox.","8,31 €",https://prod-mercadona.imgix.net/images/4b91720e92f98678a0e5709482cc1d13.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Chuletas de cordero palo y riñonada,Bandeja 630 g aprox.,"10,68 €",https://prod-mercadona.imgix.net/images/430ad070a04363eedebff48415c1f3d0.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Chuletas de cordero mixtas,Bandeja 600 g aprox.,"6,84 €",https://prod-mercadona.imgix.net/images/3079bf2321fc5f198f49ddc6ef0d8217.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Cordero al tajo,Bandeja 900 g aprox.,"9,45 €",https://prod-mercadona.imgix.net/images/5c64fd3c66dec3ab8be7da4a3773b80e.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Chuletas de cordero lechal,Bandeja 530 g aprox.,"11,37 €",https://prod-mercadona.imgix.net/images/4afaafca37014084eb047374f77938b2.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Chuletas de cordero pierna,Bandeja 660 g aprox.,"6,70 €",https://prod-mercadona.imgix.net/images/06ffbd72a3ed2577dd49079ae9d0ccb5.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Chuletas de cordero paletilla,Bandeja 590 g aprox.,"7,02 €",https://prod-mercadona.imgix.net/images/3dcfcbccc146e7b1893d8113813756c7.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Filetes hígado de cordero,Bandeja 350 g aprox.,"3,11 €",https://prod-mercadona.imgix.net/images/4771655d1e546f036a03fa6fcdb41ce3.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Garretas brazuelo de cordero,Bandeja 500 g aprox.,"4,25 €",https://prod-mercadona.imgix.net/images/9952f25faae6095bb2d1bde40e510a98.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Cuello de cordero,Bandeja 450 g aprox.,"3,11 €",https://prod-mercadona.imgix.net/images/31138e509cd6489395a5b74a14125af2.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Conejo y cordero,Cordero,Paletilla de cordero lechal asado fácil,Pieza 630 g aprox.,"12,60 €",https://prod-mercadona.imgix.net/images/96902cb61486ec7e7bbfc82662a13802.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Longaniza magro fresca,Bandeja 485 g aprox.,"2,67 €",https://prod-mercadona.imgix.net/images/a6d30d2f50d722eb8193379c17761eea.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Morcilla de cebolla oreada,Bandeja 300 g aprox.,"1,51 €",https://prod-mercadona.imgix.net/images/51eb5fa21f1faa741a7373e60159de1f.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Chorizo oreado,Bandeja 310 g aprox.,"1,94 €",https://prod-mercadona.imgix.net/images/d0a50e8a6a132c4c7f6d6ed829ed79e6.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Longaniza fresca de pollo,Bandeja 550 g aprox.,"3,10 €",https://prod-mercadona.imgix.net/images/4a15dd4b77cba5c95260567e723b2d97.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Longaniza fresca sin tripa,Bandeja 445 g,"2,13 €",https://prod-mercadona.imgix.net/images/3b954a7df69e59fd57aee00894051809.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Chistorra,Paquete 220 g,"1,21 €",https://prod-mercadona.imgix.net/images/e56427c6d2c4fe1006870973d0e00264.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Longaniza roja fresca,Bandeja 250 g aprox.,"1,64 €",https://prod-mercadona.imgix.net/images/a18923bd0f05cc24cf43e812840ebdd4.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Embutido surtido oreado,Bandeja 400 g aprox.,"2,45 €",https://prod-mercadona.imgix.net/images/9496f7a59d9de67103e75c8db23b098b.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Morcilla de arroz y cebolla,Bandeja 300 g aprox.,"1,34 €",https://prod-mercadona.imgix.net/images/828106d1abad29b230a9d19566dccc23.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Butifarra fresca,Bandeja 640 g aprox.,"3,16 €",https://prod-mercadona.imgix.net/images/c403b4b95565d63f1ad5a7e1eedd5b0d.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Butifarra blanca aperitivo,Bandeja 300 g aprox.,"1,91 €",https://prod-mercadona.imgix.net/images/519db8edee5cb095367130d9e3c624cc.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Longaniza criollo fresca,Bandeja 420 g aprox.,"2,73 €",https://prod-mercadona.imgix.net/images/cf58f391aa1ab4780ff6ccef62382fc3.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Chorizo criollo aperitivo,Bandeja 330 g aprox.,"2,23 €",https://prod-mercadona.imgix.net/images/147594bb4f8e82bffc4bbbd735ee3ae1.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Chorizo dulce aperitivo,Bandeja 360 g aprox.,"2,56 €",https://prod-mercadona.imgix.net/images/0c202db4531ad071cdd10d9ae47c2407.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Chorizo picante aperitivo,Bandeja 350 g aprox.,"2,48 €",https://prod-mercadona.imgix.net/images/cf44dea625466755febe5543942517fc.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Chorizo oreado en tripa natural,Bandeja 520 g aprox.,"3,32 €",https://prod-mercadona.imgix.net/images/5bd077c0f65a71f44b0b5cda26711fd0.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Embutido,Embutido,Morcilla de cebolla aperitivo,Bandeja 360 g aprox.,"2,07 €",https://prod-mercadona.imgix.net/images/3cd2eb05c9d9e6a28b2b26fd4bd07fdf.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger Crunchy Chicken,Bandeja 2 ud. (240 g),"1,99 €",https://prod-mercadona.imgix.net/images/340ee5ee28acc55ea8450cf710a83336.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de vacuno y cerdo,Bandeja 6 ud. (540 g),"3,35 €",https://prod-mercadona.imgix.net/images/07495cc5775cd8d8361a68c741b98d40.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de vacuno,Bandeja 6 ud. (540 g),"3,61 €",https://prod-mercadona.imgix.net/images/1b7f08cb5167d06f97aefb72c3768d3a.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de pollo,Bandeja 6 ud. (540 g),"3,50 €",https://prod-mercadona.imgix.net/images/bc7c8f43344663eb8da5101362dcf8af.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de vacuno gruesas,Bandeja 2 ud. (360 g),"3,00 €",https://prod-mercadona.imgix.net/images/c0416b3aae3f8bbd04f6274e094dfd8b.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de vacuno y cerdo con jamón y cebolla caramelizada,Bandeja 2 ud. (240 g),"2,10 €",https://prod-mercadona.imgix.net/images/59748936a50694268b7b53388812f9a2.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de pavo y espinacas,Bandeja 2 ud. (240 g),"1,95 €",https://prod-mercadona.imgix.net/images/80ff1725a1ccff6e154fe11c4755bdf3.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de pavo y pollo,Bandeja 6 ud. (540 g),"3,52 €",https://prod-mercadona.imgix.net/images/383ce9c63f3909bd1a7db002bfd2df2b.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de pollo con queso,Bandeja 4 ud. (360 g),"3,08 €",https://prod-mercadona.imgix.net/images/89797998518b2bb435a19c0abe651231.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Mini burgers de pollo,Bandeja 8 ud. (200 g),"1,64 €",https://prod-mercadona.imgix.net/images/ca235b498e87f13946cf451fda6d50a5.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Mini burgers de vacuno y cerdo,Bandeja 8 ud. (200 g),"1,55 €",https://prod-mercadona.imgix.net/images/4421f44de8180818490615e4b7512433.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de vacuno y cerdo gruesas,Bandeja 2 ud. (360 g),"2,60 €",https://prod-mercadona.imgix.net/images/eb3ba00a122cd64075780867ca6c39d9.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de pollo rural gruesas,Bandeja 2 ud. (360 g),"3,00 €",https://prod-mercadona.imgix.net/images/b62bd1f6f4ecb285221aefd42fd4750f.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de cerdo ibérico gruesas,Bandeja 2 ud. (360 g),"2,81 €",https://prod-mercadona.imgix.net/images/0577c62326ff63a9640d76100b5205aa.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de pollo con zanahoria,Bandeja 2 ud. (240 g),"1,95 €",https://prod-mercadona.imgix.net/images/b8e5c6b288b7052607ba432e0f1badca.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de cerdo y vacuno con bacon y queso,Bandeja 2 ud. (240 g),"2,10 €",https://prod-mercadona.imgix.net/images/7de8aad82d1789e5e5c90a3aa839b2f0.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Burger de cerdo y vacuno con barbacoa,Bandeja 2 ud. (240 g),"2,10 €",https://prod-mercadona.imgix.net/images/23d2fd79b140ed1fcfba4367fe164adf.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Hamburguesas de vacuno congeladas,Paquete 2 ud. (240 g),"2,52 €",https://prod-mercadona.imgix.net/images/15b108d3b19766a4eed0e2158755bef3.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Hamburguesas,Hamburguesa de vacuno congelada,Paquete 180 g,"1,89 €",https://prod-mercadona.imgix.net/images/70a319fb9701f094d4b274f0678ebdc1.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Preparado de carne picada vacuno y cerdo,Bandeja 500 g,"3,19 €",https://prod-mercadona.imgix.net/images/ffd7986f82053dcf34dd957091632cfe.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Preparado de carne picada vacuno y cerdo,Bandeja 1 kg,"5,19 €",https://prod-mercadona.imgix.net/images/8442c22a9c4d1bb2bb4c5a5f89b8077b.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Preparado de carne picada cerdo,Bandeja 500 g,"2,49 €",https://prod-mercadona.imgix.net/images/384f27febd62f7545d68f8a593bf6ae5.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Preparado de carne picada cerdo,Bandeja 1 kg,"4,70 €",https://prod-mercadona.imgix.net/images/fdb81fd0613549090e0dcc26eeb423b8.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Preparado de carne picada vacuno,Bandeja 500 g,"3,09 €",https://prod-mercadona.imgix.net/images/cfaf4dabf0bee72b6797f35791224094.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Preparado de carne picada vacuno,Bandeja 1 kg,"5,19 €",https://prod-mercadona.imgix.net/images/fb2a1db25e4addf39946783fbfb75766.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Preparado de carne picada pollo y pavo,Bandeja 500 g,"3,20 €",https://prod-mercadona.imgix.net/images/b963977246450cf8b174a1bdb756207a.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Preparado de carne picada pollo y pavo,Bandeja 1 kg,"5,60 €",https://prod-mercadona.imgix.net/images/82607ea309799f0ae6c6d7c28befcb8f.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Hamburguesas y picadas,Picadas y otros,Albóndigas de cerdo,Bandeja 24 ud. (840 g),"4,18 €",https://prod-mercadona.imgix.net/images/b0b62be641a2623764d4a211a7643837.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y rebozados congelados,Nuggets de pollo Hacendado ultracongelados,Paquete 500 g,"2,25 €",https://prod-mercadona.imgix.net/images/fcc482cc7ec6320f185cd93dc71dc569.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y rebozados congelados,Croquetas de pollo Hacendado ultracongeladas,Paquete 500 g,"0,99 €",https://prod-mercadona.imgix.net/images/a3e05dd2fc70292b2727917a59b547e9.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y rebozados congelados,Delicias de pollo Hacendado ultracongeladas,Paquete 500 g,"2,90 €",https://prod-mercadona.imgix.net/images/671e15d622840c898b37ee0e291fa46b.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y rebozados congelados,Croquetas de cocido Hacendado ultracongeladas,Paquete 350 g,"1,50 €",https://prod-mercadona.imgix.net/images/de6843e1d4da8750f223a8ff1805cb7c.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y rebozados congelados,Nuggets de pavo Hacendado ultracongelados,Paquete 400 g,"2,60 €",https://prod-mercadona.imgix.net/images/160ca86bb942ed5541b36d4cda3bd7f9.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y rebozados congelados,Albóndigas de carne Tenedor Plata ultracongeladas,Paquete 400 g,"1,60 €",https://prod-mercadona.imgix.net/images/3d2dfdc065ec1ffdd0a2e0a564ce50e7.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Brochetas de pollo,Bandeja 345 g,"2,95 €",https://prod-mercadona.imgix.net/images/879c6fe2f7d9e84c8bf8795384ed5fd4.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Flautas de pollo y queso,Bandeja 273 g,"1,60 €",https://prod-mercadona.imgix.net/images/ff5c86dcb80ca60c4a96c9133f74f7dd.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Flautas de bacón y queso,Bandeja 276 g,"1,60 €",https://prod-mercadona.imgix.net/images/45fb22ea28306139d2086e87b6409849.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Lomo de cerdo adobado,Bandeja 470 g aprox.,"3,13 €",https://prod-mercadona.imgix.net/images/eb3bb144cfcc90283d168e188f221a94.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,San Jacobos de cerdo,Bandeja 400 g,"1,64 €",https://prod-mercadona.imgix.net/images/64bf5c6fb0012c2964afea3c9ace25a4.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Pechugas de pollo finas hierbas marinadas,Bandeja 650 g aprox.,"4,54 €",https://prod-mercadona.imgix.net/images/46d68b537ad0208f08f2164e2602bd2d.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Medallones pechuga de pollo marinado,Bandeja 650 g aprox.,"3,89 €",https://prod-mercadona.imgix.net/images/4ec37b6ce9e7f72ce6aad21b5c9b3d86.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Pechugas de pollo empanadas marinadas,Bandeja 650 g aprox.,"4,23 €",https://prod-mercadona.imgix.net/images/06b8f7f49d4e92618f2e3ae5811ea01b.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Pinchos de cerdo sin varilla,Bandeja 510 g aprox.,"4,21 €",https://prod-mercadona.imgix.net/images/67539686d574dfa58ce5dc2d48580b99.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Medallones preparado de solomillo cerdo provenzal,Bandeja 400 g aprox.,"3,74 €",https://prod-mercadona.imgix.net/images/bf1e9c41a22640513610354e66569098.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Filetes de vacuno al ajillo,Bandeja 450 g aprox.,"4,93 €",https://prod-mercadona.imgix.net/images/8cc86977a12ef36fd51f492c49a0ab8d.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Alas de pollo adobadas,Bandeja 680 g aprox.,"3,06 €",https://prod-mercadona.imgix.net/images/8108a998f83b191eac2149d49a6e68ce.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Fiambre de magro de cerdo adobado,Bandeja 450 g aprox.,"3,26 €",https://prod-mercadona.imgix.net/images/69dad3bbbd8f0a808b60927e84bd9386.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Chuletas de pavo al ajillo,Bandeja 600 g aprox.,"3,41 €",https://prod-mercadona.imgix.net/images/046b6e058467fce40edde02d2a4fed49.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Costilla de cerdo ibérico adobada,Bandeja 600 g aprox.,"2,34 €",https://prod-mercadona.imgix.net/images/5747aedb6cf268c8a8cc0b10d0a4b1cc.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Brochetas de pavo,Bandeja 500 g aprox.,"3,98 €",https://prod-mercadona.imgix.net/images/2518ce0972605e35ed6de1ff77f7dc0c.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Filetes lomo al ajillo,Bandeja 500 g aprox.,"3,63 €",https://prod-mercadona.imgix.net/images/ddc9eab3b05ca8a7d81f057c3f57c8f0.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Pechugas de pavo pimentón,Bandeja 580 g aprox.,"3,76 €",https://prod-mercadona.imgix.net/images/e829c58d3c27f3755168d38a8ac14876.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Fiambre de pechuga de pavo adobada,Bandeja 450 g aprox.,"3,87 €",https://prod-mercadona.imgix.net/images/ceac7037075559103d9f45ff62885f64.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Filetes de cerdo empanados,Bandeja 400 g aprox.,"2,56 €",https://prod-mercadona.imgix.net/images/f753daddca4a3e20d6b009250accf051.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Pinchos de cerdo con varilla,Bandeja 4 pinchos (302 g aprox.),"3,52 €",https://prod-mercadona.imgix.net/images/6a157780dbea53e62f0c4d37011c090a.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Contramuslos de pollo marinados con piel,Bandeja 600 g aprox.,"3,39 €",https://prod-mercadona.imgix.net/images/70190162853fddcfbb62bc4a626f2a08.jpg?fit=crop&h=300&w=300,2021-03-27
Mercadona,Empanados y elaborados,Empanados y elaborados,Nuggets de pollo,Bandeja 312 g,"2,11 €",https://prod-mercadona.imgix.net/images/b599587809a83e9ffd96f23836b68023.jpg?fit=crop&h=300&w=300,2021-03-27
